missing_ratio,method,scale,bucket,channel,eval_points,rmse,mae,crps,crps_scaled_by_abs_target,value_type,near_constant,differenced
0.03,csdi,original,anomaly_rare,channel_60,12,0.5732720817293497,0.1667990336815516,0.11618475867037073,0.1787080010859519,continuous,False,False
0.03,csdi,original,anomaly_rare,channel_61,9,0.001039690595113462,0.0010246866279178196,0.0008188695491942419,0.0016645453044077728,continuous,False,False
0.03,csdi,original,anomaly_rare,channel_62,8,0.000831892108622372,0.000682879239320755,0.0005167420824459681,0.0013104018556322592,continuous,False,False
0.03,csdi,original,anomaly_rare,channel_63,8,0.00040436241518445747,0.00036263465881347656,0.0002836037863170005,0.0006621079434375246,continuous,False,False
0.03,csdi,original,anomaly_rare,channel_64,0,,,,,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_65,0,,,,,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_66,9,0.004800578724427598,0.003570940759446886,0.003230972740933985,0.003267798032563897,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_67,0,,,,,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_68,0,,,,,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_69,0,,,,,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_70,4,0.0017651272146970948,0.0012660324573516846,0.0009445532253649665,0.001214585092488945,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_71,5,0.004371407676821341,0.0019918441772460937,0.001688690518274502,0.0020807650891186565,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_72,4,0.0043857310257375106,0.0022606700658798218,0.001594123317581283,0.0019377544764382015,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_73,7,0.0001143450624711074,0.00011416843959263392,0.00010188356504943641,0.00010887725145648613,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_74,3,0.00014435854485730552,0.00011354684829711914,0.0001040489002837587,0.00010442952337011584,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_75,4,0.0036604318449580684,0.002636134624481201,0.002177828156786027,0.0023859930214679623,discrete_like,False,False
0.03,csdi,original,anomaly_rare,channel_76,3,0.0003637399985754323,0.0003008246421813965,0.00029084368934331506,0.00029897057568793067,discrete_like,False,False
0.03,csdi,original,update,channel_1,141,7.476291991703044e-06,2.8038489903118595e-06,2.088108797384443e-06,1.5139706429007232e-05,continuous,False,False
0.03,csdi,original,update,channel_2,126,1.845384929372763e-05,7.9731856073652e-06,5.960973034380368e-06,4.7026841837274634e-05,continuous,False,False
0.03,csdi,original,update,channel_3,126,2.2511497710612282e-05,8.97168167053707e-06,6.970465102086889e-06,5.5082182978581857e-05,continuous,False,False
0.03,csdi,original,update,channel_4,76,7.280976714985805e-07,8.363495718784271e-08,8.362726399992005e-08,1.0012252646153468,continuous,False,True
0.03,csdi,original,update,channel_5,94,1.5085512173272318e-10,1.1943281352080006e-10,1.2383468095363175e-10,,continuous,False,True
0.03,csdi,original,update,channel_6,75,8.465277094046719e-07,9.790872740111922e-08,9.78886997704737e-08,1.0014023495995132,continuous,False,True
0.03,csdi,original,update,channel_7,63,1.7874653324445274e-10,1.4896758958657518e-10,1.3224487547022408e-10,,continuous,False,True
0.03,csdi,original,update,channel_8,80,5.415335750260086e-11,4.3687298223460404e-11,3.921149177695713e-11,,discrete_like,False,True
0.03,csdi,original,update,channel_9,88,5.791165482229908e-11,4.676813860424935e-11,4.128204258817892e-11,,discrete_like,False,True
0.03,csdi,original,update,channel_10,85,3.2502571051472925e-11,2.4692589802931347e-11,2.638703735432784e-11,475346.6063854489,discrete_like,False,True
0.03,csdi,original,update,channel_11,71,1.2101373813154392e-11,1.0046326153607896e-11,9.685895898783862e-12,697942.3545681987,discrete_like,False,True
0.03,csdi,original,update,channel_12,136,0.0014037524900114974,0.0005318333997445948,0.0004264336270699282,0.0017439425490673281,continuous,False,False
0.03,csdi,original,update,channel_13,135,0.002322080312489858,0.000710330848340635,0.000578154777165899,0.0019360154016990687,continuous,False,False
0.03,csdi,original,update,channel_14,139,0.06818835125013728,0.017112663538335897,0.014373496795626994,0.04644334816668087,continuous,False,False
0.03,csdi,original,update,channel_15,118,0.04431269083116695,0.006797185830645642,0.0056847526977401265,0.03906430662243858,continuous,False,False
0.03,csdi,original,update,channel_16,138,0.050428769220578235,0.004753264828004699,0.003689499113020743,0.004727204242616796,continuous,False,False
0.03,csdi,original,update,channel_17,120,0.0013434134840273645,0.00046552469333012897,0.00038800076052435194,0.0013773328117799052,continuous,False,False
0.03,csdi,original,update,channel_18,113,0.0015106420825994617,0.00044588124857539624,0.0003001101612657998,0.0009535458251729192,continuous,False,False
0.03,csdi,original,update,channel_19,116,0.001322698989422218,0.00048619097676770443,0.00038109188486460847,0.001476175080233744,continuous,False,False
0.03,csdi,original,update,channel_20,109,0.0031010813675120263,0.0007040361198810262,0.00055619998925065,0.0018731877299019203,continuous,False,False
0.03,csdi,original,update,channel_21,122,0.04710942244632411,0.009476794937594991,0.010136804286281637,0.03426255750228296,continuous,False,False
0.03,csdi,original,update,channel_22,123,0.08565871646545212,0.011376891800058566,0.00713058527146196,0.0203954500313812,continuous,False,False
0.03,csdi,original,update,channel_23,102,0.07071015404398269,0.012619349959434248,0.01070045682335054,0.06743943237246808,continuous,False,False
0.03,csdi,original,update,channel_24,136,0.0016059690388235453,0.0005886572248795453,0.000471794976466375,0.0006070470166758427,continuous,False,False
0.03,csdi,original,update,channel_25,132,0.002293077471009362,0.0007130837801730994,0.0005682231855065435,0.0023059268753362274,continuous,False,False
0.03,csdi,original,update,channel_26,142,0.003850985274376424,0.0009571204722767145,0.0007859605200083173,0.002286213109390852,continuous,False,False
0.03,csdi,original,update,channel_27,115,0.0008445328446174087,0.00027093718881192417,0.00024117892607880033,0.001062792018225766,continuous,False,False
0.03,csdi,original,update,channel_28,126,0.0018888223644000738,0.0003854377520462823,0.00037217561360968187,0.0023373285578197804,continuous,False,False
0.03,csdi,original,update,channel_29,125,0.06548320060531099,0.011668596148490905,0.010561526114899224,0.03413212408647255,continuous,False,False
0.03,csdi,original,update,channel_30,93,0.12761248244421905,0.01951649857144202,0.01587048453153143,0.09041088995530355,continuous,False,False
0.03,csdi,original,update,channel_31,125,0.1276673965305422,0.017042196989059448,0.013541482745044816,0.03772786736850912,continuous,False,False
0.03,csdi,original,update,channel_32,114,0.0016043713438102323,0.00034582928607338354,0.00028760687421903,0.00036994718569334625,continuous,False,False
0.03,csdi,original,update,channel_33,125,0.002050201999695408,0.000641413688659668,0.0005614990058330525,0.0006828722917932621,continuous,False,False
0.03,csdi,original,update,channel_34,141,0.0006841461401795802,0.00023825588167136443,0.00020298026001642133,0.0014904045809766189,continuous,False,False
0.03,csdi,original,update,channel_35,113,0.0012528573709331648,0.0004246720170552752,0.0003358398921627295,0.0018492857266400949,continuous,False,False
0.03,csdi,original,update,channel_36,123,0.001139552438010542,0.0003813054503464117,0.0003425055444044178,0.0016063389098830874,continuous,False,False
0.03,csdi,original,update,channel_37,121,0.0033867406249265116,0.0008853792159025334,0.000735861890241468,0.0028592155562923507,continuous,False,False
0.03,csdi,original,update,channel_38,109,0.04186411122020815,0.007926916447254496,0.007756444172465619,0.04258752365243603,continuous,False,False
0.03,csdi,original,update,channel_39,103,0.06857134483682141,0.007376020105139723,0.0072683257133989414,0.020018761669642355,continuous,False,False
0.03,csdi,original,update,channel_40,112,0.0022020512948167873,0.0005294691239084516,0.0004926397551008121,0.0005999863587779922,continuous,False,False
0.03,csdi,original,update,channel_41,378,0.007666337670466908,0.001454450702541089,0.0011057631534466426,0.0013690813280649657,discrete_like,False,False
0.03,csdi,original,update,channel_42,349,0.008745208167099042,0.0022551446384550164,0.0019283829325150803,0.00246599945857508,continuous,False,False
0.03,csdi,original,update,channel_43,336,0.0011913709157191624,0.0008689048034804207,0.0006732201866527207,0.0008765459933714477,discrete_like,False,False
0.03,csdi,original,update,channel_44,361,0.002220463569318364,0.0017111842982326518,0.0012891754358116158,0.0016227344924394167,discrete_like,False,False
0.03,csdi,original,update,channel_45,357,0.012750172238305851,0.0017253129589123552,0.0013996883620608657,0.0017301815183659865,discrete_like,False,False
0.03,csdi,original,update,channel_46,385,0.008684898300717577,0.0024858563751369326,0.0020955121707392733,0.002742049839298329,discrete_like,False,False
0.03,csdi,original,update,channel_47,331,5.171680883232044e-06,1.5090707143673003e-06,1.4236259159689893e-06,0.0007959758606083537,discrete_like,False,False
0.03,csdi,original,update,channel_48,424,4.086461727301511e-06,1.2995645553225053e-06,1.1808719169252287e-06,0.0006385721560953554,discrete_like,False,False
0.03,csdi,original,update,channel_49,347,1.6250553534707124e-06,6.871795152939362e-07,5.929711384212705e-07,0.0003294855110757602,discrete_like,False,False
0.03,csdi,original,update,channel_50,115,0.0021226645821597347,0.0008352466251539147,0.0006253470502672845,0.0008287240430552832,discrete_like,False,False
0.03,csdi,original,update,channel_51,111,0.0009937498582923707,0.0004229234145568298,0.00039201990357007755,0.0005058541539229408,discrete_like,False,False
0.03,csdi,original,update,channel_52,107,0.0015475688889763108,0.0004502351038923887,0.0002692968123038168,0.0003549285701600356,discrete_like,False,False
0.03,csdi,original,update,channel_53,378,0.1532221126661565,0.050733962702372716,0.049723620952603145,0.059846748919025076,discrete_like,False,False
0.03,csdi,original,update,channel_54,383,0.0862706238459029,0.033387755600652866,0.03119400824632188,0.04154783354712314,discrete_like,False,False
0.03,csdi,original,update,channel_55,383,0.12324348247189763,0.043732105596258494,0.040314486939846544,0.07640903428991624,discrete_like,False,False
0.03,csdi,original,update,channel_56,416,0.10204968839726426,0.06573062848586303,0.047590744038779845,0.060389007415149104,discrete_like,False,False
0.03,csdi,original,update,channel_57,378,0.0015817028243905965,0.0005652759440992244,0.0005272148069300575,0.00065738203573082,continuous,False,False
0.03,csdi,original,update,channel_58,354,0.005196646629761482,0.00113534556943818,0.0014069630610589032,0.001922641464857924,continuous,False,False
0.03,csdi,original,update,channel_59,339,0.03171460020162673,0.0022887846009921184,0.001992622204470143,0.0022109527820962207,continuous,False,False
0.03,csdi,original,update,channel_60,389,0.0030702439704090915,0.0008845948314911908,0.0012122660140790314,0.0016560548595444284,continuous,False,False
0.03,csdi,original,update,channel_61,11,0.00041991700755673487,0.0003326724876057018,0.0002879439097446113,0.0004342933138006696,continuous,False,False
0.03,csdi,original,update,channel_62,10,0.0005041036148026038,0.00035933852195739745,0.0003163466511451636,0.0006285724721336725,continuous,False,False
0.03,csdi,original,update,channel_63,12,0.00019672910157715774,0.0001649285356203715,0.00012309018069046082,0.0002523950525729408,continuous,False,False
0.03,csdi,original,update,channel_64,52,0.0,0.0,4.559574354282554e-07,4.7148128001403726e-07,discrete_like,False,False
0.03,csdi,original,update,channel_65,67,3.830989808724308e-05,4.680299047213882e-06,4.6802709613388055e-06,4.834892022743197e-06,discrete_like,False,False
0.03,csdi,original,update,channel_66,70,0.0008230069386459126,0.00011877587863377163,9.514170464471835e-05,9.58355574205721e-05,discrete_like,False,False
0.03,csdi,original,update,channel_67,57,5.857377144630872e-05,1.5762814304284883e-05,1.4526031736886622e-05,1.4579540926525164e-05,discrete_like,False,False
0.03,csdi,original,update,channel_68,60,0.00012942863647576194,7.185538609822591e-05,5.4832937468356334e-05,7.728931115918177e-05,discrete_like,False,False
0.03,csdi,original,update,channel_69,61,2.9451527113297834e-05,4.275167574647998e-06,2.898974017297317e-06,1.3677246638841918e-05,discrete_like,False,False
0.03,csdi,original,update,channel_70,370,0.004224875263218997,0.003356425987707602,0.0027055707107037094,0.0034691020018448654,discrete_like,False,False
0.03,csdi,original,update,channel_71,359,0.0023598277440757204,0.0019182131150970883,0.0014905109458827296,0.0018325404316532235,discrete_like,False,False
0.03,csdi,original,update,channel_72,398,0.002846801902958073,0.002284245275372836,0.0017987569293790048,0.002183311061128602,discrete_like,False,False
0.03,csdi,original,update,channel_73,347,0.005817909931391929,0.005023085933597356,0.003993657017690304,0.004259351372775555,discrete_like,False,False
0.03,csdi,original,update,channel_74,355,0.004158933060903464,0.003200309377321055,0.0023205796679864337,0.0023591973575337573,discrete_like,False,False
0.03,csdi,original,update,channel_75,344,0.00228708860735211,0.0018250703118568243,0.0013966159099249016,0.0015357209150250637,discrete_like,False,False
0.03,csdi,original,update,channel_76,365,0.00239207452897911,0.0017652420148457566,0.0014117627830339278,0.0014566660609323231,discrete_like,False,False
0.03,csdi,original,held,channel_1,240,8.881722827455273e-06,2.858725686868032e-06,2.0961140063092355e-06,1.519751015465121e-05,continuous,False,False
0.03,csdi,original,held,channel_2,223,1.4547701770764738e-05,7.403605187420353e-06,5.303300442451601e-06,4.185966544209614e-05,continuous,False,False
0.03,csdi,original,held,channel_3,261,1.826022511668662e-05,8.060957280155343e-06,5.998192803427344e-06,4.739942816940351e-05,continuous,False,False
0.03,csdi,original,held,channel_4,284,1.7103203858186516e-10,1.3587258548322382e-10,1.201554305253426e-10,,continuous,False,True
0.03,csdi,original,held,channel_5,292,1.6514530912900633e-10,1.3100757617243202e-10,1.2326175321358708e-10,,continuous,False,True
0.03,csdi,original,held,channel_6,283,1.8357795920526675e-10,1.4962822657376055e-10,1.8977242482184376e-10,427329.5108564255,continuous,False,True
0.03,csdi,original,held,channel_7,283,5.03213160070074e-07,3.005618173192038e-08,3.004726921364465e-08,1.0046689845317818,continuous,False,True
0.03,csdi,original,held,channel_8,313,5.141286556806029e-11,4.0578453625305784e-11,3.906146862161243e-11,,discrete_like,False,True
0.03,csdi,original,held,channel_9,304,5.1079557693966945e-11,4.101689565479785e-11,3.8580063365865463e-11,,discrete_like,False,True
